timestep,demand_el,demand_th,demand_water,demand_f,wastewater,heat_demand_digester,electricity_demand_digester
5268,4703.196,1876.237,94.3267,0,0.095,171.8461963,112.575
5269,4703.196,1877.237,95.3267,0,0.095,228.7768381,112.575
5270,4703.196,1878.237,96.3267,0,0.095,292.1385338,112.575
5271,4703.196,1879.237,97.3267,0,0.095,369.3111815,112.575
5272,4703.196,1880.237,98.3267,0,0.095,452.809456,112.575
5273,4703.196,1881.237,99.3267,0,0.095,542.5279303,112.575
5274,4703.196,1882.237,100.3267,0,0.095,599.6694263,112.575
5275,4703.196,1883.237,101.3267,0,0.095,634.934796,112.575
5276,4703.196,1884.237,102.3267,0.062188,0.095,665.7722269,112.575
5277,4703.196,1885.237,103.3267,0.15426,0.095,675.5769486,112.575
5278,4703.196,1886.237,104.3267,0.16016,0.095,685.8560922,112.575
5279,4703.196,1887.237,105.3267,0.1036,0.095,702.1445814,112.575
5280,4703.196,1888.237,106.3267,0.084862,0.095,714.5849809,112.575
5281,4703.196,1889.237,107.3267,0,0.095,725.0222652,112.575
5282,4703.196,1890.237,108.3267,0,0.095,736.9355291,112.575
5283,4703.196,1891.237,109.3267,0.062188,0.095,745.633266,112.575
5284,4703.196,1892.237,110.3267,0.15426,0.095,687.068504,112.575
5285,4703.196,1893.237,111.3267,0.16016,0.095,552.2799384,112.575
5286,4703.196,1894.237,112.3267,0.1036,0.095,439.5783532,112.575
5287,4703.196,1895.237,113.3267,0.084862,0.095,338.2101827,112.575
5288,4703.196,1896.237,114.3267,0.052101,0.095,262.2499469,112.575
5289,4703.196,1897.237,115.3267,0.014673,0.095,212.8573438,112.575
5290,4703.196,1898.237,116.3267,0,0.095,190.0323736,112.575
5291,4703.196,1899.237,117.3267,0,0.095,189.030816,112.575
5292,4703.196,1900.237,118.3267,0,0.095,208.3766915,112.575
5293,4703.196,1901.237,119.3267,0,0.095,242.6405036,112.575
5294,4703.196,1902.237,120.3267,0,0.095,294.4579303,112.575
5295,4703.196,1903.237,121.3267,0,0.095,363.5126902,112.575
5296,4703.196,1904.237,122.3267,0,0.095,444.2698597,112.575
5297,4703.196,1905.237,123.3267,0,0.095,538.5744135,112.575
5298,4703.196,1906.237,124.3267,0,0.095,604.0446515,112.575
5299,4703.196,1907.237,125.3267,0,0.095,655.2822291,112.575
5300,4703.196,1908.237,126.3267,0,0.095,678.3707671,112.575
5301,4703.196,1909.237,127.3267,0,0.095,691.8654377,112.575
5302,4703.196,1910.237,128.3267,0,0.095,704.8329728,112.575
5303,4703.196,1911.237,129.3267,0,0.095,707.4159371,112.575
5304,4703.196,1912.237,130.3267,0,0.095,710.526037,112.575
5305,4703.196,1913.237,131.3267,0,0.095,713.8469911,112.575
5306,4703.196,1914.237,132.3267,0.062188,0.095,718.1167892,112.575
5307,4703.196,1915.237,133.3267,0.15426,0.095,721.4377433,112.575
5308,4703.196,1916.237,134.3267,0.16016,0.095,674.1536825,112.575
5309,4703.196,1917.237,135.3267,0.1036,0.095,574.0506375,112.575
5310,4703.196,1918.237,136.3267,0.084862,0.095,462.9831725,112.575
5311,4703.196,1919.237,137.3267,0,0.095,348.3838993,112.575
5312,4703.196,1920.237,138.3267,0,0.095,256.873164,112.575
5313,4703.196,1921.237,139.3267,0.062188,0.095,194.3548852,112.575
5314,4703.196,1922.237,140.3267,0.15426,0.095,163.7810221,112.575
5315,4703.196,1923.237,141.3267,0.16016,0.095,163.8337357,112.575
5316,4703.196,1924.237,142.3267,0.1036,0.095,191.0339311,112.575
5317,4703.196,1925.237,143.3267,0.084862,0.095,237.8962835,112.575
5318,4703.196,1926.237,144.3267,0.052101,0.095,303.3138079,112.575
5319,4703.196,1927.237,145.3267,0.014673,0.095,383.5438419,112.575
5320,4703.196,1928.237,146.3267,0,0.095,471.259201,112.575
5321,4703.196,1929.237,147.3267,0,0.095,558.7637059,112.575
5322,4703.196,1930.237,148.3267,0,0.095,604.6772142,112.575
5323,4703.196,1931.237,149.3267,0,0.095,632.0882639,112.575
5324,4703.196,1932.237,150.3267,0,0.095,655.3349426,112.575
5325,4703.196,1933.237,151.3267,0,0.095,673.2048385,112.575
5326,4703.196,1934.237,152.3267,0,0.095,692.1290055,112.575
5327,4703.196,1935.237,153.3267,0,0.095,705.1492541,112.575
5328,4703.196,1936.237,154.3267,0,0.095,719.0656332,112.575
5329,4703.196,1937.237,155.3267,0,0.095,730.8207565,112.575
5330,4703.196,1938.237,156.3267,0,0.095,734.563419,112.575
5331,4703.196,1939.237,157.3267,0,0.095,732.665731,112.575
5332,4703.196,1940.237,158.3267,0,0.095,678.5289078,112.575
5333,4703.196,1941.237,159.3267,0,0.095,562.9280769,112.575
5334,4703.196,1942.237,160.3267,0,0.095,426.3999639,112.575
5335,4703.196,1943.237,161.3267,0,0.095,307.583606,112.575
5336,4703.196,1944.237,162.3267,0.062188,0.095,217.601564,112.575
5337,4703.196,1945.237,163.3267,0.15426,0.095,162.4631832,112.575
5338,4703.196,1946.237,164.3267,0.16016,0.095,140.5870569,112.575
5339,4703.196,1947.237,165.3267,0.1036,0.095,150.6026328,112.575
5340,4703.196,1948.237,166.3267,0.084862,0.095,185.6571483,112.575
5341,4703.196,1949.237,167.3267,0,0.095,232.7830684,112.575
5342,4703.196,1950.237,168.3267,0,0.095,289.1865746,112.575
5343,4703.196,1951.237,169.3267,0.062188,0.095,359.6646005,112.575
5344,4703.196,1952.237,170.3267,0.15426,0.095,445.8512665,112.575
5345,4703.196,1953.237,171.3267,0.16016,0.095,544.7418997,112.575
5346,4703.196,1954.237,172.3267,0.1036,0.095,599.3004314,112.575
5347,4703.196,1955.237,173.3267,0.084862,0.095,625.5517828,112.575
5348,4703.196,1956.237,174.3267,0.052101,0.095,650.4852954,112.575
5349,4703.196,1957.237,175.3267,0.014673,0.095,674.6281045,112.575
5350,4703.196,1958.237,176.3267,0,0.095,689.0716192,112.575
5351,4703.196,1959.237,177.3267,0,0.095,697.6112155,112.575
5352,4703.196,1960.237,178.3267,0,0.095,705.8872439,112.575
5353,4703.196,1961.237,179.3267,0,0.095,711.6857352,112.575
5354,4703.196,1962.237,180.3267,0,0.095,715.4283978,112.575
5355,4703.196,1963.237,181.3267,0,0.095,716.6935231,112.575
5356,4703.196,1964.237,182.3267,0,0.095,657.9706205,112.575
5357,4703.196,1965.237,183.3267,0,0.095,529.6658223,112.575
5358,4703.196,1966.237,184.3267,0,0.095,399.1470548,112.575
5359,4703.196,1967.237,185.3267,0,0.095,277.1678835,112.575
5360,4703.196,1968.237,186.3267,0,0.095,175.3780047,112.575
5361,4703.196,1969.237,187.3267,0,0.095,119.8179154,112.575
5362,4703.196,1970.237,188.3267,0,0.095,101.2100297,112.575
5363,4703.196,1971.237,189.3267,0,0.095,110.7511836,112.575
5364,4703.196,1972.237,190.3267,0,0.095,138.4785147,112.575
5365,4703.196,1973.237,191.3267,0,0.095,176.0105674,112.575
5366,4703.196,1974.237,192.3267,0.062188,0.095,228.671411,112.575
5367,4703.196,1975.237,193.3267,0.15426,0.095,297.6734573,112.575
5368,4703.196,1976.237,194.3267,0.16016,0.095,382.6477114,112.575
5369,4703.196,1977.237,195.3267,0.1036,0.095,485.1755801,112.575
5370,4703.196,1978.237,196.3267,0.084862,0.095,545.6380302,112.575
5371,4703.196,1979.237,197.3267,0,0.095,575.5266171,112.575
5372,4703.196,1980.237,198.3267,0,0.095,596.243045,112.575
5373,4703.196,1981.237,58.2893,0.062188,0.095,619.700578,112.575
5374,4703.196,1982.237,59.2893,0.15426,0.095,635.1983638,112.575
5375,4703.196,1983.237,60.2893,0.16016,0.095,641.6821313,112.575
5376,4703.196,1984.237,61.2893,0.1036,0.095,646.6899192,112.575
5377,4703.196,1985.237,62.2893,0.084862,0.095,651.0651445,112.575
5378,4703.196,1986.237,63.2893,0.052101,0.095,654.333385,112.575
5379,4703.196,1987.237,64.2893,0.014673,0.095,656.4946409,112.575
5380,4703.196,1988.237,65.2893,0,0.095,604.0446515,112.575
5381,4703.196,1989.237,66.2893,0,0.095,455.2342796,112.575
5382,4703.196,1990.237,67.2893,0,0.095,312.5386804,112.575
5383,4703.196,1991.237,68.2893,0,0.095,189.9269464,112.575
5384,4703.196,1992.237,69.2893,0,0.095,110.9093243,112.575
5385,4703.196,1993.237,70.2893,0,0.095,71.32144284,112.575
5386,4703.196,1994.237,71.2893,0,0.095,65.89194645,112.575
5387,4703.196,1995.237,72.2893,0,0.095,83.81455588,112.575
5388,4703.196,1996.237,73.2893,0,0.095,113.4922886,112.575
5389,4703.196,1997.237,74.2893,0,0.095,150.0227837,112.575
5390,4703.196,1998.237,75.2893,0,0.095,198.4665427,112.575
5391,4703.196,1999.237,76.2893,0,0.095,262.355374,112.575
5392,4703.196,2000.237,77.2893,0,0.095,336.2597811,112.575
5393,4703.196,2001.237,78.2893,0,0.095,438.7876498,112.575
5394,4703.196,2002.237,79.2893,0,0.095,502.6764811,112.575
5395,4703.196,2003.237,80.2893,0,0.095,541.9480812,112.575
5396,4703.196,2004.237,81.2893,0.062188,0.095,562.9807905,112.575
5397,4703.196,2005.237,82.2893,0.15426,0.095,576.2118933,112.575
5398,4703.196,2006.237,83.2893,0.16016,0.095,591.3933978,112.575
5399,4703.196,2007.237,84.2893,0.1036,0.095,606.9438971,112.575
5400,4703.196,2008.237,85.2893,0.084862,0.095,623.2850999,112.575
5401,4703.196,1809.237,86.2893,0,0.095,637.9394688,112.575
5402,4703.196,1810.237,87.2893,0,0.095,639.7317297,112.575
5403,4703.196,1811.237,88.2893,0.062188,0.095,642.3674076,112.575
5404,4703.196,1812.237,89.2893,0.15426,0.095,611.7408308,112.575
5405,4703.196,1813.237,90.2893,0.16016,0.095,463.9847301,112.575
5406,4703.196,1814.237,91.2893,0.1036,0.095,344.6939503,112.575
5407,4703.196,1815.237,92.2893,0.084862,0.095,240.9536698,112.575
5408,4703.196,1816.237,93.2893,0.052101,0.095,172.2151912,112.575
5409,4703.196,1817.237,94.2893,0.014673,0.095,133.6288674,112.575
5410,4703.196,1818.237,95.2893,0,0.095,125.458266,112.575
5411,4703.196,1819.237,96.2893,0,0.095,136.7916808,112.575
5412,4703.196,1820.237,97.2893,0,0.095,159.0895155,112.575
5413,4703.196,1821.237,98.2893,0,0.095,191.1393583,112.575
5414,4703.196,1822.237,99.2893,0,0.095,242.5350765,112.575
5415,4703.196,1823.237,100.2893,0,0.095,319.7077242,112.575
5416,4703.196,1824.237,101.2893,0,0.095,409.5843391,112.575
5417,4703.196,1825.237,102.2893,0,0.095,503.3617573,112.575
5418,4703.196,1826.237,103.2893,0,0.095,574.103351,112.575
5419,4703.196,1827.237,104.2893,0,0.095,617.5920357,112.575
5420,4703.196,1828.237,105.2893,0,0.095,645.0030854,112.575
5421,4703.196,1829.237,106.2893,0,0.095,658.8140374,112.575
5422,4703.196,1830.237,107.2893,0,0.095,670.4637335,112.575
5423,4703.196,1831.237,108.2893,0,0.095,682.1134297,112.575
5424,4703.196,1832.237,109.2893,0,0.095,690.9165937,112.575
5425,4703.196,1833.237,110.2893,0,0.095,693.1305631,112.575
5426,4703.196,1834.237,111.2893,0.062188,0.095,693.499558,112.575
5427,4703.196,1835.237,112.2893,0.15426,0.095,694.2902614,112.575
5428,4703.196,1836.237,113.2893,0.16016,0.095,652.0667021,112.575
5429,4703.196,1837.237,114.2893,0.1036,0.095,551.0675266,112.575
5430,4703.196,1838.237,115.2893,0.084862,0.095,440.4217701,112.575
5431,4703.196,1839.237,116.2893,0,0.095,322.8705376,112.575
5432,4703.196,1840.237,117.2893,0,0.095,235.2606056,112.575
5433,4703.196,1841.237,118.2893,0.062188,0.095,180.6493604,112.575
5434,4703.196,1842.237,119.2893,0.15426,0.095,155.5577072,112.575
5435,4703.196,1843.237,120.2893,0.16016,0.095,153.3964513,112.575
5436,4703.196,1844.237,121.2893,0.1036,0.095,165.3624288,112.575
5437,4703.196,1845.237,122.2893,0.084862,0.095,186.6587059,112.575
5438,4703.196,1846.237,123.2893,0.052101,0.095,217.9178453,112.575
5439,4703.196,1847.237,124.2893,0.014673,0.095,265.7290416,112.575
5440,4703.196,1848.237,125.2893,0,0.095,337.1559116,112.575
5441,4703.196,1849.237,126.2893,0,0.095,513.0610518,112.575
5442,4703.196,1850.237,127.2893,0,0.095,548.273708,112.575
5443,4703.196,1851.237,128.2893,0,0.095,541.2100914,112.575
5444,4703.196,1852.237,129.2893,0,0.095,551.5946621,112.575
5445,4703.196,1853.237,130.2893,0,0.095,567.7777242,112.575
5446,4703.196,1854.237,131.2893,0,0.095,572.5219443,112.575
5447,4703.196,1855.237,132.2893,0,0.095,574.6832002,112.575
5448,4703.196,1856.237,133.2893,0,0.095,568.6738546,112.575
5449,4703.196,1857.237,134.2893,0,0.095,565.774609,112.575
5450,4703.196,1858.237,135.2893,0,0.095,573.1017934,112.575
5451,4703.196,1859.237,136.2893,0,0.095,576.6336018,112.575
5452,4703.196,1860.237,137.2893,0,0.095,568.8847089,112.575
5453,4703.196,1861.237,138.2893,0,0.095,419.3363472,112.575
5454,4703.196,1862.237,139.2893,0,0.095,251.5490948,112.575
5455,4703.196,1863.237,140.2893,0,0.095,158.0879579,112.575
5456,4703.196,1864.237,141.2893,0.062188,0.095,106.1123906,112.575
5457,4703.196,1865.237,142.2893,0.15426,0.095,74.3261156,112.575
5458,4703.196,1866.237,143.2893,0.16016,0.095,63.41440926,112.575
5459,4703.196,1867.237,144.2893,0.1036,0.095,68.63305142,112.575
5460,4703.196,1868.237,145.2893,0.084862,0.095,87.08279643,112.575
5461,4703.196,1869.237,146.2893,0,0.095,117.1822376,112.575
5462,4703.196,1870.237,147.2893,0,0.095,166.3639864,112.575
5463,4703.196,1871.237,148.2893,0.062188,0.095,234.9970378,112.575
5464,4703.196,1872.237,149.2893,0.15426,0.095,326.4550595,112.575
5465,4703.196,1873.237,150.2893,0.16016,0.095,497.2996982,112.575
5466,4703.196,1874.237,151.2893,0.1036,0.095,559.7652635,112.575
5467,4703.196,1875.237,152.2893,0.084862,0.095,592.2368147,112.575
5468,4703.196,1876.237,153.2893,0.052101,0.095,617.0121866,112.575
5469,4703.196,1877.237,154.2893,0.014673,0.095,637.8340416,112.575
5470,4703.196,1878.237,155.2893,0,0.095,652.2775563,112.575
5471,4703.196,1879.237,156.2893,0,0.095,659.9210221,112.575
5472,4703.196,1880.237,157.2893,0,0.095,664.9815236,112.575
5473,4703.196,1881.237,158.2893,0,0.095,668.7768997,112.575
5474,4703.196,1882.237,159.2893,0,0.095,674.4172503,112.575
5475,4703.196,1883.237,160.2893,0,0.095,683.0095601,112.575
5476,4703.196,1884.237,161.2893,0,0.095,666.0357947,112.575
5477,4703.196,1885.237,162.2893,0,0.095,557.7621483,112.575
5478,4703.196,1886.237,163.2893,0,0.095,440.3690565,112.575
5479,4703.196,1887.237,164.2893,0,0.095,331.8845559,112.575
5480,4703.196,1888.237,165.2893,0,0.095,239.5831173,112.575
5481,4703.196,1889.237,166.2893,0,0.095,186.1842839,112.575
5482,4703.196,1890.237,167.2893,0,0.095,166.3112728,112.575
5483,4703.196,1891.237,168.2893,0,0.095,171.5826286,112.575
5484,4703.196,1892.237,169.2893,0,0.095,194.5657395,112.575
5485,4703.196,1893.237,170.2893,0,0.095,230.3055312,112.575
5486,4703.196,1894.237,171.2893,0.062188,0.095,279.3818529,112.575
5487,4703.196,1895.237,172.2893,0.15426,0.095,347.7513366,112.575
5488,4703.196,1896.237,173.2893,0.16016,0.095,437.7333787,112.575
5489,4703.196,1897.237,174.2893,0.1036,0.095,539.2596897,112.575
5490,4703.196,1898.237,175.2893,0.084862,0.095,601.8306821,112.575
5491,4703.196,1899.237,176.2893,0,0.095,645.7937888,112.575
5492,4703.196,1900.237,177.2893,0,0.095,672.0978538,112.575
5493,4703.196,1901.237,178.2893,0.062188,0.095,687.4902125,112.575
5494,4703.196,1902.237,179.2893,0.15426,0.095,695.6608138,112.575
5495,4703.196,1903.237,180.2893,0.16016,0.095,694.0794071,112.575
5496,4703.196,1904.237,181.2893,0.1036,0.095,694.3956885,112.575
5497,4703.196,1905.237,182.2893,0.084862,0.095,696.6096579,112.575
5498,4703.196,1906.237,183.2893,0.052101,0.095,693.1305631,112.575
5499,4703.196,1907.237,184.2893,0.014673,0.095,696.9786528,112.575
5500,4703.196,1908.237,185.2893,0,0.095,659.3938865,112.575
5501,4703.196,1909.237,186.2893,0,0.095,547.5884318,112.575
5502,4703.196,1910.237,187.2893,0,0.095,452.809456,112.575
5503,4703.196,1911.237,188.2893,0,0.095,355.6583702,112.575
5504,4703.196,1912.237,189.2893,0,0.095,275.322909,112.575
5505,4703.196,1913.237,190.2893,0,0.095,220.0263876,112.575
5506,4703.196,1914.237,191.2893,0,0.095,188.6091075,112.575
5507,4703.196,1915.237,192.2893,0,0.095,180.8075011,112.575
5508,4703.196,1916.237,193.2893,0,0.095,196.0944326,112.575
5509,4703.196,1917.237,194.2893,0,0.095,226.9318636,112.575
5510,4703.196,1918.237,195.2893,0,0.095,274.5849192,112.575
5511,4703.196,1919.237,196.2893,0,0.095,336.7869167,112.575
5512,4703.196,1920.237,197.2893,0,0.095,414.9084084,112.575
5513,4703.196,1921.237,198.2893,0,0.095,511.5850722,112.575
5514,4703.196,1922.237,199.2893,0,0.095,583.2227964,112.575
5515,4703.196,1923.237,200.2893,0,0.095,620.8075627,112.575
5516,4703.196,1924.237,201.2893,0.062188,0.095,647.3751955,112.575
5517,4703.196,1925.237,202.2893,0.15426,0.095,667.5117743,112.575
5518,4703.196,1926.237,203.2893,0.16016,0.095,678.5816213,112.575
5519,4703.196,1927.237,204.2893,0.1036,0.095,685.5925244,112.575
5520,4703.196,1928.237,205.2893,0.084862,0.095,687.2793583,112.575
5521,4703.196,1929.237,206.2893,0,0.095,687.542926,112.575
5522,4703.196,1930.237,207.2893,0,0.095,687.068504,112.575
5523,4703.196,1931.237,208.2893,0.062188,0.095,693.6576987,112.575
5524,4703.196,1932.237,209.2893,0.15426,0.095,675.5769486,112.575
5525,4703.196,1933.237,210.2893,0.16016,0.095,583.0646557,112.575
5526,4703.196,1934.237,211.2893,0.1036,0.095,478.1119634,112.575
5527,4703.196,1935.237,212.2893,0.084862,0.095,378.4306269,112.575
5528,4703.196,1936.237,213.2893,0.052101,0.095,292.6129558,112.575
5529,4703.196,1937.237,214.2893,0.014673,0.095,222.9783468,112.575
5530,4703.196,1938.237,215.2893,0,0.095,176.168708,112.575
5531,4703.196,1939.237,216.2893,0,0.095,153.6073056,112.575
5532,4703.196,1940.237,217.2893,0,0.095,153.7654462,112.575
5533,4703.196,1941.237,218.2893,0,0.095,182.9160433,112.575
5534,4703.196,1942.237,219.2893,0,0.095,240.6373884,112.575
5535,4703.196,1943.237,220.2893,0,0.095,326.5604866,112.575
5536,4703.196,1944.237,221.2893,0,0.095,427.3488079,112.575
5537,4703.196,1945.237,222.2893,0,0.095,533.0922036,112.575
5538,4703.196,1946.237,223.2893,0,0.095,596.8756077,112.575
5539,4703.196,1947.237,224.2893,0,0.095,634.1440926,112.575
5540,4703.196,1948.237,225.2893,0,0.095,669.4621759,112.575
5541,4703.196,1949.237,226.2893,0,0.095,682.9568466,112.575
5542,4703.196,1950.237,227.2893,0,0.095,679.688606,112.575
5543,4703.196,1951.237,228.2893,0,0.095,680.163028,112.575
5544,4703.196,1952.237,229.2893,0,0.095,691.4437293,112.575
5545,4703.196,1953.237,230.2893,0,0.095,708.733776,112.575
5546,4703.196,1954.237,231.2893,0.062188,0.095,727.4470888,112.575
5547,4703.196,1955.237,232.2893,0.15426,0.095,749.797637,112.575
5548,4703.196,1956.237,233.2893,0.16016,0.095,745.8441203,112.575
5549,4703.196,1957.237,234.2893,0.1036,0.095,624.2339439,112.575
5550,4703.196,1958.237,235.2893,0.084862,0.095,503.2563302,112.575
5551,4703.196,1959.237,236.2893,0,0.095,393.4012771,112.575
5552,4703.196,1960.237,237.2893,0,0.095,297.5680302,112.575
5553,4703.196,1961.237,238.2893,0.062188,0.095,235.3133192,112.575
5554,4703.196,1962.237,239.2893,0.15426,0.095,205.1611645,112.575
5555,4703.196,1963.237,240.2893,0.16016,0.095,201.6293561,112.575
5556,4703.196,1964.237,241.2893,0.1036,0.095,225.455884,112.575
5557,4703.196,1965.237,242.2893,0.084862,0.095,269.26085,112.575
5558,4703.196,1966.237,243.2893,0.052101,0.095,323.0286783,112.575
5559,4703.196,1967.237,244.2893,0.014673,0.095,391.6617297,112.575
5560,4703.196,1968.237,245.2893,0,0.095,472.5770399,112.575
5561,4703.196,1969.237,246.2893,0,0.095,561.4520973,112.575
5562,4703.196,1970.237,247.2893,0,0.095,617.2757543,112.575
5563,4703.196,1971.237,248.2893,0,0.095,649.1674564,112.575
5564,4703.196,1972.237,249.2893,0,0.095,667.8280557,112.575
5565,4703.196,1973.237,250.2893,0,0.095,683.1677008,112.575
5566,4703.196,1974.237,251.2893,0,0.095,693.8158393,112.575
5567,4703.196,1975.237,252.2893,0,0.095,698.612773,112.575
5568,4703.196,1976.237,253.2893,0,0.095,700.7740289,112.575
5569,4703.196,1977.237,254.2893,0,0.095,704.094983,112.575
5570,4703.196,1978.237,255.2893,0,0.095,709.68262,112.575
5571,4703.196,1979.237,256.2893,0,0.095,717.062518,112.575
5572,4703.196,1980.237,257.2893,0,0.095,674.6281045,112.575
5573,4703.196,1981.237,258.2893,0,0.095,539.3651169,112.575
5574,4703.196,1982.237,259.2893,0,0.095,428.7720739,112.575
5575,4703.196,1983.237,260.2893,0,0.095,330.0922949,112.575
5576,4703.196,1984.237,261.2893,0.062188,0.095,257.2421589,112.575
5577,4703.196,1985.237,262.2893,0.15426,0.095,211.6976456,112.575
5578,4703.196,1986.237,263.2893,0.16016,0.095,188.2928262,112.575
5579,4703.196,1987.237,264.2893,0.1036,0.095,176.8012707,112.575
5580,4703.196,1988.237,265.2893,0.084862,0.095,175.7469996,112.575
5581,4703.196,1989.237,266.2893,0,0.095,189.1889566,112.575
5582,4703.196,1990.237,267.2893,0,0.095,225.2450297,112.575
5583,4703.196,1991.237,268.2893,0.062188,0.095,286.0764747,112.575
5584,4703.196,1992.237,269.2893,0.15426,0.095,372.1577135,112.575
5585,4703.196,1993.237,270.2893,0.16016,0.095,502.3074862,112.575
5586,4703.196,1994.237,271.2893,0.1036,0.095,570.5188291,112.575
5587,4703.196,1995.237,272.2893,0.084862,0.095,623.2323863,112.575
