timestep,demand_water,demand_f,wastewater,temperature,demand_electricity
5104,594.23589,0.15426,0.095,26.902,43.7
5105,595.23589,0.16016,0.095,24.917,43.7
5106,596.23589,0.1036,0.095,23.411,43.7
5107,597.23589,0.084862,0.095,22.439,43.7
5108,598.23589,0.052101,0.095,21.868,43.7
5109,599.23589,0.014673,0.095,21.463,43.7
5110,600.23589,0,0.095,21.101,43.7
5111,601.23589,0,0.095,20.803,43.7
5112,602.23589,0,0.095,20.618,43.7
5113,603.23589,0,0.095,20.662,43.7
5114,604.23589,0,0.095,20.664,43.7
5115,605.23589,0,0.095,20.684,43.7
5116,606.23589,0,0.095,21.742,43.7
5117,607.23589,0,0.095,23.802,43.7
5118,608.23589,0,0.095,26.094,43.7
5119,609.23589,0,0.095,28.481,43.7
5120,610.23589,0,0.095,30.068,43.7
5121,611.23589,0,0.095,30.993,43.7
5122,612.23589,0,0.095,31.204,43.7
5123,613.23589,0,0.095,31.092,43.7
5124,614.23589,0,0.095,30.743,43.7
5125,615.23589,0,0.095,30.174,43.7
5126,616.23589,0.062188,0.095,29.267,43.7
5127,617.23589,0.15426,0.095,27.919,43.7
5128,618.23589,0.16016,0.095,26.299,43.7
5129,619.23589,0.1036,0.095,24.477,43.7
5130,620.23589,0.084862,0.095,23.286,43.7
5131,621.23589,0,0.095,22.614,43.7
5132,622.23589,0,0.095,22.25,43.7
5133,623.23589,0.062188,0.095,21.994,43.7
5134,624.23589,0.15426,0.095,21.704,43.7
5135,625.23589,0.16016,0.095,21.461,43.7
5136,626.23589,0.1036,0.095,21.401,43.7
5137,627.23589,0.084862,0.095,21.316,43.7
5138,628.23589,0.052101,0.095,21.291,43.7
5139,629.23589,0.014673,0.095,21.321,43.7
5140,630.23589,0,0.095,22.33,43.7
5141,631.23589,0,0.095,23.987,43.7
5142,632.23589,0,0.095,25.806,43.7
5143,633.23589,0,0.095,27.783,43.7
5144,634.23589,0,0.095,29.637,43.7
5145,635.23589,0,0.095,30.952,43.7
5146,636.23589,0,0.095,31.651,43.7
5147,637.23589,0,0.095,31.614,43.7
5148,638.23589,0,0.095,30.984,43.7
5149,639.23589,0,0.095,30.132,43.7
5150,640.23589,0,0.095,29.109,43.7
5151,641.23589,0,0.095,27.878,43.7
5152,642.23589,0,0.095,26.482,43.7
5153,643.23589,0,0.095,24.867,43.7
5154,644.23589,0,0.095,23.752,43.7
5155,645.23589,0,0.095,22.981,43.7
5156,646.23589,0.062188,0.095,22.466,43.7
5157,647.23589,0.15426,0.095,22.186,43.7
5158,648.23589,0.16016,0.095,21.977,43.7
5159,649.23589,0.1036,0.095,21.956,43.7
5160,650.23589,0.084862,0.095,22.062,43.7
5161,651.23589,0,0.095,22.205,43.7
5162,652.23589,0,0.095,22.347,43.7
5163,653.23589,0.062188,0.095,22.475,43.7
5164,654.23589,0.15426,0.095,23.05,43.7
5165,655.23589,0.16016,0.095,25.025,43.7
5166,656.23589,0.1036,0.095,27.268,43.7
5167,657.23589,0.084862,0.095,29.588,43.7
5168,658.23589,0.052101,0.095,31.418,43.7
5169,659.23589,0.014673,0.095,32.731,43.7
5170,660.23589,0,0.095,33.42,43.7
5171,661.23589,0,0.095,33.392,43.7
5172,662.23589,0,0.095,32.916,43.7
5173,663.23589,0,0.095,32.18,43.7
5174,664.23589,0,0.095,31.183,43.7
5175,665.23589,0,0.095,29.982,43.7
5176,666.23589,0,0.095,28.479,43.7
5177,667.23589,0,0.095,26.27,43.7
5178,668.23589,0,0.095,24.689,43.7
5179,669.23589,0,0.095,23.896,43.7
5180,670.23589,0,0.095,23.427,43.7
5181,671.23589,0,0.095,23.286,43.7
5182,672.23589,0,0.095,23.254,43.7
5183,673.23589,0,0.095,23.07,43.7
5184,674.23589,0,0.095,22.841,43.7
5185,675.23589,0,0.095,22.657,43.7
5186,676.23589,0.062188,0.095,22.51,43.7
5187,677.23589,0.15426,0.095,22.27,43.7
5188,678.23589,0.16016,0.095,22.874,43.7
5189,679.23589,0.1036,0.095,24.668,43.7
5190,680.23589,0.084862,0.095,26.835,43.7
5191,681.23589,0,0.095,29.339,43.7
5192,682.23589,0,0.095,31.343,43.7
5193,683.23589,0.062188,0.095,32.656,43.7
5194,684.23589,0.15426,0.095,33.256,43.7
5195,685.23589,0.16016,0.095,33.277,43.7
5196,686.23589,0.1036,0.095,32.866,43.7
5197,687.23589,0.084862,0.095,32.13,43.7
5198,688.23589,0.052101,0.095,31.133,43.7
5199,689.23589,0.014673,0.095,29.833,43.7
5200,690.23589,0,0.095,28.268,43.7
5201,691.23589,0,0.095,26.262,43.7
5202,692.23589,0,0.095,24.784,43.7
5203,693.23589,0,0.095,23.771,43.7
5204,694.23589,0,0.095,23.207,43.7
5205,695.23589,0,0.095,22.762,43.7
5206,696.23589,0,0.095,22.521,43.7
5207,697.23589,0,0.095,22.377,43.7
5208,698.23589,0,0.095,22.217,43.7
5209,699.23589,0,0.095,22.107,43.7
5210,700.23589,0,0.095,22.101,43.7
5211,701.23589,0,0.095,22.09,43.7
5212,702.23589,0,0.095,22.601,43.7
5213,703.23589,0,0.095,24.458,43.7
5214,704.23589,0,0.095,26.473,43.7
5215,705.23589,0,0.095,28.594,43.7
5216,706.23589,0.062188,0.095,30.037,43.7
5217,707.23589,0.15426,0.095,31.038,43.7
5218,708.23589,0.16016,0.095,31.653,43.7
5219,709.23589,0.1036,0.095,31.928,43.7
5220,710.23589,0.084862,0.095,31.741,43.7
5221,711.23589,0,0.095,31.125,43.7
5222,712.23589,0,0.095,30.061,43.7
5223,713.23589,0.062188,0.095,28.568,43.7
5224,50.3267,0.15426,0.095,26.776,43.7
5225,51.3267,0.16016,0.095,24.745,43.7
5226,52.3267,0.1036,0.095,23.484,43.7
5227,53.3267,0.084862,0.095,22.578,43.7
5228,54.3267,0.052101,0.095,21.953,43.7
5229,55.3267,0.014673,0.095,21.825,43.7
5230,56.3267,0,0.095,21.721,43.7
5231,57.3267,0,0.095,21.467,43.7
5232,58.3267,0,0.095,21.162,43.7
5233,59.3267,0,0.095,20.884,43.7
5234,60.3267,0,0.095,20.664,43.7
5235,61.3267,0,0.095,20.486,43.7
5236,62.3267,0,0.095,21.199,43.7
5237,63.3267,0,0.095,23.282,43.7
5238,64.3267,0,0.095,25.542,43.7
5239,65.3267,0,0.095,27.749,43.7
5240,66.3267,0,0.095,29.575,43.7
5241,67.3267,0,0.095,30.852,43.7
5242,68.3267,0,0.095,31.547,43.7
5243,69.3267,0,0.095,31.682,43.7
5244,70.3267,0,0.095,31.228,43.7
5245,71.3267,0,0.095,30.375,43.7
5246,72.3267,0.062188,0.095,29.227,43.7
5247,73.3267,0.15426,0.095,27.84,43.7
5248,74.3267,0.16016,0.095,26.203,43.7
5249,75.3267,0.1036,0.095,24.325,43.7
5250,76.3267,0.084862,0.095,23.158,43.7
5251,77.3267,0,0.095,22.31,43.7
5252,78.3267,0,0.095,21.805,43.7
5253,79.3267,0.062188,0.095,21.509,43.7
5254,80.3267,0.15426,0.095,21.377,43.7
5255,81.3267,0.16016,0.095,21.292,43.7
5256,82.3267,0.1036,0.095,21.153,43.7
5257,83.3267,0.084862,0.095,21.004,43.7
5258,84.3267,0.052101,0.095,20.874,43.7
5259,85.3267,0.014673,0.095,20.815,43.7
5260,86.3267,0,0.095,21.936,43.7
5261,87.3267,0,0.095,24.497,43.7
5262,88.3267,0,0.095,27.046,43.7
5263,89.3267,0,0.095,29.398,43.7
5264,90.3267,0,0.095,31.145,43.7
5265,91.3267,0,0.095,32.219,43.7
5266,92.3267,0,0.095,32.632,43.7
5267,93.3267,0,0.095,32.448,43.7
5268,94.3267,0,0.095,31.74,43.7
5269,95.3267,0,0.095,30.66,43.7
5270,96.3267,0,0.095,29.458,43.7
5271,97.3267,0,0.095,27.994,43.7
5272,98.3267,0,0.095,26.41,43.7
5273,99.3267,0,0.095,24.708,43.7
5274,100.3267,0,0.095,23.624,43.7
5275,101.3267,0,0.095,22.955,43.7
5276,102.3267,0.062188,0.095,22.37,43.7
5277,103.3267,0.15426,0.095,22.184,43.7
5278,104.3267,0.16016,0.095,21.989,43.7
5279,105.3267,0.1036,0.095,21.68,43.7
5280,106.3267,0.084862,0.095,21.444,43.7
5281,107.3267,0,0.095,21.246,43.7
5282,108.3267,0,0.095,21.02,43.7
5283,109.3267,0.062188,0.095,20.855,43.7
5284,110.3267,0.15426,0.095,21.966,43.7
5285,111.3267,0.16016,0.095,24.523,43.7
5286,112.3267,0.1036,0.095,26.661,43.7
5287,113.3267,0.084862,0.095,28.584,43.7
5288,114.3267,0.052101,0.095,30.025,43.7
5289,115.3267,0.014673,0.095,30.962,43.7
5290,116.3267,0,0.095,31.395,43.7
5291,117.3267,0,0.095,31.414,43.7
5292,118.3267,0,0.095,31.047,43.7
5293,119.3267,0,0.095,30.397,43.7
5294,120.3267,0,0.095,29.414,43.7
5295,121.3267,0,0.095,28.104,43.7
5296,122.3267,0,0.095,26.572,43.7
5297,123.3267,0,0.095,24.783,43.7
5298,124.3267,0,0.095,23.541,43.7
5299,125.3267,0,0.095,22.569,43.7
5300,126.3267,0,0.095,22.131,43.7
5301,127.3267,0,0.095,21.875,43.7
5302,128.3267,0,0.095,21.629,43.7
5303,129.3267,0,0.095,21.58,43.7
5304,130.3267,0,0.095,21.521,43.7
5305,131.3267,0,0.095,21.458,43.7
5306,132.3267,0.062188,0.095,21.377,43.7
5307,133.3267,0.15426,0.095,21.314,43.7
5308,134.3267,0.16016,0.095,22.211,43.7
5309,135.3267,0.1036,0.095,24.11,43.7
5310,136.3267,0.084862,0.095,26.217,43.7
5311,137.3267,0,0.095,28.391,43.7
5312,138.3267,0,0.095,30.127,43.7
5313,139.3267,0.062188,0.095,31.313,43.7
5314,140.3267,0.15426,0.095,31.893,43.7
5315,141.3267,0.16016,0.095,31.892,43.7
5316,142.3267,0.1036,0.095,31.376,43.7
5317,143.3267,0.084862,0.095,30.487,43.7
5318,144.3267,0.052101,0.095,29.246,43.7
5319,145.3267,0.014673,0.095,27.724,43.7
5320,146.3267,0,0.095,26.06,43.7
5321,147.3267,0,0.095,24.4,43.7
5322,148.3267,0,0.095,23.529,43.7
5323,149.3267,0,0.095,23.009,43.7
5324,150.3267,0,0.095,22.568,43.7
5325,151.3267,0,0.095,22.229,43.7
5326,152.3267,0,0.095,21.87,43.7
5327,153.3267,0,0.095,21.623,43.7
5328,154.3267,0,0.095,21.359,43.7
5329,155.3267,0,0.095,21.136,43.7
5330,156.3267,0,0.095,21.065,43.7
5331,157.3267,0,0.095,21.101,43.7
5332,158.3267,0,0.095,22.128,43.7
5333,159.3267,0,0.095,24.321,43.7
5334,160.3267,0,0.095,26.911,43.7
5335,161.3267,0,0.095,29.165,43.7
5336,162.3267,0.062188,0.095,30.872,43.7
5337,163.3267,0.15426,0.095,31.918,43.7
5338,164.3267,0.16016,0.095,32.333,43.7
5339,165.3267,0.1036,0.095,32.143,43.7
5340,166.3267,0.084862,0.095,31.478,43.7
5341,167.3267,0,0.095,30.584,43.7
5342,168.3267,0,0.095,29.514,43.7
5343,169.3267,0.062188,0.095,28.177,43.7
5344,170.3267,0.15426,0.095,26.542,43.7
5345,171.3267,0.16016,0.095,24.666,43.7
5346,172.3267,0.1036,0.095,23.631,43.7
5347,173.3267,0.084862,0.095,23.133,43.7
5348,174.3267,0.052101,0.095,22.66,43.7
5349,175.3267,0.014673,0.095,22.202,43.7
5350,176.3267,0,0.095,21.928,43.7
5351,177.3267,0,0.095,21.766,43.7
5352,178.3267,0,0.095,21.609,43.7
5353,179.3267,0,0.095,21.499,43.7
5354,180.3267,0,0.095,21.428,43.7
5355,181.3267,0,0.095,21.404,43.7
5356,182.3267,0,0.095,22.518,43.7
5357,183.3267,0,0.095,24.952,43.7
5358,184.3267,0,0.095,27.428,43.7
5359,185.3267,0,0.095,29.742,43.7
5360,186.3267,0,0.095,31.673,43.7
5361,187.3267,0,0.095,32.727,43.7
5362,188.3267,0,0.095,33.08,43.7
5363,189.3267,0,0.095,32.899,43.7
5364,190.3267,0,0.095,32.373,43.7
5365,191.3267,0,0.095,31.661,43.7
5366,192.3267,0.062188,0.095,30.662,43.7
5367,193.3267,0.15426,0.095,29.353,43.7
5368,194.3267,0.16016,0.095,27.741,43.7
5369,195.3267,0.1036,0.095,25.796,43.7
5370,196.3267,0.084862,0.095,24.649,43.7
5371,197.3267,0,0.095,24.082,43.7
5372,198.3267,0,0.095,23.689,43.7
5373,58.2893,0.062188,0.095,23.244,43.7
5374,59.2893,0.15426,0.095,22.95,43.7
5375,60.2893,0.16016,0.095,22.827,43.7
5376,61.2893,0.1036,0.095,22.732,43.7
5377,62.2893,0.084862,0.095,22.649,43.7
5378,63.2893,0.052101,0.095,22.587,43.7
5379,64.2893,0.014673,0.095,22.546,43.7
5380,65.2893,0,0.095,23.541,43.7
5381,66.2893,0,0.095,26.364,43.7
5382,67.2893,0,0.095,29.071,43.7
5383,68.2893,0,0.095,31.397,43.7
5384,69.2893,0,0.095,32.896,43.7
5385,70.2893,0,0.095,33.647,43.7
5386,71.2893,0,0.095,33.75,43.7
5387,72.2893,0,0.095,33.41,43.7
5388,73.2893,0,0.095,32.847,43.7
5389,74.2893,0,0.095,32.154,43.7
5390,75.2893,0,0.095,31.235,43.7
5391,76.2893,0,0.095,30.023,43.7
5392,77.2893,0,0.095,28.621,43.7
5393,78.2893,0,0.095,26.676,43.7
5394,79.2893,0,0.095,25.464,43.7
5395,80.2893,0,0.095,24.719,43.7
5396,81.2893,0.062188,0.095,24.32,43.7
5397,82.2893,0.15426,0.095,24.069,43.7
5398,83.2893,0.16016,0.095,23.781,43.7
5399,84.2893,0.1036,0.095,23.486,43.7
5400,85.2893,0.084862,0.095,23.176,43.7
5401,86.2893,0,0.095,22.898,43.7
5402,87.2893,0,0.095,22.864,43.7
5403,88.2893,0.062188,0.095,22.814,43.7
5404,89.2893,0.15426,0.095,23.395,43.7
5405,90.2893,0.16016,0.095,26.198,43.7
5406,91.2893,0.1036,0.095,28.461,43.7
5407,92.2893,0.084862,0.095,30.429,43.7
5408,93.2893,0.052101,0.095,31.733,43.7
5409,94.2893,0.014673,0.095,32.465,43.7
5410,95.2893,0,0.095,32.62,43.7
5411,96.2893,0,0.095,32.405,43.7
5412,97.2893,0,0.095,31.982,43.7
5413,98.2893,0,0.095,31.374,43.7
5414,99.2893,0,0.095,30.399,43.7
5415,100.2893,0,0.095,28.935,43.7
5416,101.2893,0,0.095,27.23,43.7
5417,102.2893,0,0.095,25.451,43.7
5418,103.2893,0,0.095,24.109,43.7
5419,104.2893,0,0.095,23.284,43.7
5420,105.2893,0,0.095,22.764,43.7
5421,106.2893,0,0.095,22.502,43.7
5422,107.2893,0,0.095,22.281,43.7
5423,108.2893,0,0.095,22.06,43.7
5424,109.2893,0,0.095,21.893,43.7
5425,110.2893,0,0.095,21.851,43.7
5426,111.2893,0.062188,0.095,21.844,43.7
5427,112.2893,0.15426,0.095,21.829,43.7
5428,113.2893,0.16016,0.095,22.63,43.7
5429,114.2893,0.1036,0.095,24.546,43.7
5430,115.2893,0.084862,0.095,26.645,43.7
5431,116.2893,0,0.095,28.875,43.7
5432,117.2893,0,0.095,30.537,43.7
5433,118.2893,0.062188,0.095,31.573,43.7
5434,119.2893,0.15426,0.095,32.049,43.7
5435,120.2893,0.16016,0.095,32.09,43.7
5436,121.2893,0.1036,0.095,31.863,43.7
5437,122.2893,0.084862,0.095,31.459,43.7
5438,123.2893,0.052101,0.095,30.866,43.7
5439,124.2893,0.014673,0.095,29.959,43.7
5440,125.2893,0,0.095,28.604,43.7
5441,126.2893,0,0.095,25.267,43.7
5442,127.2893,0,0.095,24.599,43.7
5443,128.2893,0,0.095,24.733,43.7
5444,129.2893,0,0.095,24.536,43.7
5445,130.2893,0,0.095,24.229,43.7
5446,131.2893,0,0.095,24.139,43.7
5447,132.2893,0,0.095,24.098,43.7
5448,133.2893,0,0.095,24.212,43.7
5449,134.2893,0,0.095,24.267,43.7
5450,135.2893,0,0.095,24.128,43.7
5451,136.2893,0,0.095,24.061,43.7
5452,137.2893,0,0.095,24.208,43.7
5453,138.2893,0,0.095,27.045,43.7
5454,139.2893,0,0.095,30.228,43.7
5455,140.2893,0,0.095,32.001,43.7
5456,141.2893,0.062188,0.095,32.987,43.7
5457,142.2893,0.15426,0.095,33.59,43.7
5458,143.2893,0.16016,0.095,33.797,43.7
5459,144.2893,0.1036,0.095,33.698,43.7
5460,145.2893,0.084862,0.095,33.348,43.7
5461,146.2893,0,0.095,32.777,43.7
5462,147.2893,0,0.095,31.844,43.7
5463,148.2893,0.062188,0.095,30.542,43.7
5464,149.2893,0.15426,0.095,28.807,43.7
5465,150.2893,0.16016,0.095,25.566,43.7
5466,151.2893,0.1036,0.095,24.381,43.7
5467,152.2893,0.084862,0.095,23.765,43.7
5468,153.2893,0.052101,0.095,23.295,43.7
5469,154.2893,0.014673,0.095,22.9,43.7
5470,155.2893,0,0.095,22.626,43.7
5471,156.2893,0,0.095,22.481,43.7
5472,157.2893,0,0.095,22.385,43.7
5473,158.2893,0,0.095,22.313,43.7
5474,159.2893,0,0.095,22.206,43.7
5475,160.2893,0,0.095,22.043,43.7
5476,161.2893,0,0.095,22.365,43.7
5477,162.2893,0,0.095,24.419,43.7
5478,163.2893,0,0.095,26.646,43.7
5479,164.2893,0,0.095,28.704,43.7
5480,165.2893,0,0.095,30.455,43.7
5481,166.2893,0,0.095,31.468,43.7
5482,167.2893,0,0.095,31.845,43.7
5483,168.2893,0,0.095,31.745,43.7
5484,169.2893,0,0.095,31.309,43.7
5485,170.2893,0,0.095,30.631,43.7
5486,171.2893,0.062188,0.095,29.7,43.7
5487,172.2893,0.15426,0.095,28.403,43.7
5488,173.2893,0.16016,0.095,26.696,43.7
5489,174.2893,0.1036,0.095,24.77,43.7
5490,175.2893,0.084862,0.095,23.583,43.7
5491,176.2893,0,0.095,22.749,43.7
5492,177.2893,0,0.095,22.25,43.7
5493,178.2893,0.062188,0.095,21.958,43.7
5494,179.2893,0.15426,0.095,21.803,43.7
5495,180.2893,0.16016,0.095,21.833,43.7
5496,181.2893,0.1036,0.095,21.827,43.7
5497,182.2893,0.084862,0.095,21.785,43.7
5498,183.2893,0.052101,0.095,21.851,43.7
5499,184.2893,0.014673,0.095,21.778,43.7
5500,185.2893,0,0.095,22.491,43.7
5501,186.2893,0,0.095,24.612,43.7
5502,187.2893,0,0.095,26.41,43.7
5503,188.2893,0,0.095,28.253,43.7
5504,189.2893,0,0.095,29.777,43.7
5505,190.2893,0,0.095,30.826,43.7
5506,191.2893,0,0.095,31.422,43.7
5507,192.2893,0,0.095,31.57,43.7
5508,193.2893,0,0.095,31.28,43.7
5509,194.2893,0,0.095,30.695,43.7
5510,195.2893,0,0.095,29.791,43.7
5511,196.2893,0,0.095,28.611,43.7
5512,197.2893,0,0.095,27.129,43.7
5513,198.2893,0,0.095,25.295,43.7
5514,199.2893,0,0.095,23.936,43.7
5515,200.2893,0,0.095,23.223,43.7
5516,201.2893,0.062188,0.095,22.719,43.7
5517,202.2893,0.15426,0.095,22.337,43.7
5518,203.2893,0.16016,0.095,22.127,43.7
5519,204.2893,0.1036,0.095,21.994,43.7
5520,205.2893,0.084862,0.095,21.962,43.7
5521,206.2893,0,0.095,21.957,43.7
5522,207.2893,0,0.095,21.966,43.7
5523,208.2893,0.062188,0.095,21.841,43.7
5524,209.2893,0.15426,0.095,22.184,43.7
5525,210.2893,0.16016,0.095,23.939,43.7
5526,211.2893,0.1036,0.095,25.93,43.7
5527,212.2893,0.084862,0.095,27.821,43.7
5528,213.2893,0.052101,0.095,29.449,43.7
5529,214.2893,0.014673,0.095,30.77,43.7
5530,215.2893,0,0.095,31.658,43.7
5531,216.2893,0,0.095,32.086,43.7
5532,217.2893,0,0.095,32.083,43.7
5533,218.2893,0,0.095,31.53,43.7
5534,219.2893,0,0.095,30.435,43.7
5535,220.2893,0,0.095,28.805,43.7
5536,221.2893,0,0.095,26.893,43.7
5537,222.2893,0,0.095,24.887,43.7
5538,223.2893,0,0.095,23.677,43.7
5539,224.2893,0,0.095,22.97,43.7
5540,225.2893,0,0.095,22.3,43.7
5541,226.2893,0,0.095,22.044,43.7
5542,227.2893,0,0.095,22.106,43.7
5543,228.2893,0,0.095,22.097,43.7
5544,229.2893,0,0.095,21.883,43.7
5545,230.2893,0,0.095,21.555,43.7
5546,231.2893,0.062188,0.095,21.2,43.7
5547,232.2893,0.15426,0.095,20.776,43.7
5548,233.2893,0.16016,0.095,20.851,43.7
5549,234.2893,0.1036,0.095,23.158,43.7
5550,235.2893,0.084862,0.095,25.453,43.7
5551,236.2893,0,0.095,27.537,43.7
5552,237.2893,0,0.095,29.355,43.7
5553,238.2893,0.062188,0.095,30.536,43.7
5554,239.2893,0.15426,0.095,31.108,43.7
5555,240.2893,0.16016,0.095,31.175,43.7
5556,241.2893,0.1036,0.095,30.723,43.7
5557,242.2893,0.084862,0.095,29.892,43.7
5558,243.2893,0.052101,0.095,28.872,43.7
5559,244.2893,0.014673,0.095,27.57,43.7
5560,245.2893,0,0.095,26.035,43.7
5561,246.2893,0,0.095,24.349,43.7
5562,247.2893,0,0.095,23.29,43.7
5563,248.2893,0,0.095,22.685,43.7
5564,249.2893,0,0.095,22.331,43.7
5565,250.2893,0,0.095,22.04,43.7
5566,251.2893,0,0.095,21.838,43.7
5567,252.2893,0,0.095,21.747,43.7
5568,253.2893,0,0.095,21.706,43.7
5569,254.2893,0,0.095,21.643,43.7
5570,255.2893,0,0.095,21.537,43.7
5571,256.2893,0,0.095,21.397,43.7
5572,257.2893,0,0.095,22.202,43.7
5573,258.2893,0,0.095,24.768,43.7
5574,259.2893,0,0.095,26.866,43.7
5575,260.2893,0,0.095,28.738,43.7
5576,261.2893,0.062188,0.095,30.12,43.7
5577,262.2893,0.15426,0.095,30.984,43.7
5578,263.2893,0.16016,0.095,31.428,43.7
5579,264.2893,0.1036,0.095,31.646,43.7
5580,265.2893,0.084862,0.095,31.666,43.7
5581,266.2893,0,0.095,31.411,43.7
5582,267.2893,0,0.095,30.727,43.7
5583,268.2893,0.062188,0.095,29.573,43.7
5584,269.2893,0.15426,0.095,27.94,43.7
5585,270.2893,0.16016,0.095,25.471,43.7
5586,271.2893,0.1036,0.095,24.177,43.7
5587,272.2893,0.084862,0.095,23.177,43.7
5588,273.2893,0.052101,0.095,22.521,43.7
5589,274.2893,0.014673,0.095,22.104,43.7
5590,275.2893,0,0.095,21.776,43.7
5591,276.2893,0,0.095,21.482,43.7
5592,277.2893,0,0.095,21.207,43.7
5593,0,0,0.095,20.956,43.7
5594,0,0,0.095,20.745,43.7
5595,0,0,0.095,20.705,43.7
5596,0,0,0.095,21.413,43.7
5597,0,0,0.095,24.667,43.7
5598,0,0,0.095,27.911,43.7
5599,0,0,0.095,30.699,43.7
5600,0,0,0.095,32.667,43.7
5601,0,0,0.095,33.909,43.7
5602,0,0,0.095,34.615,43.7
5603,0,0,0.095,34.737,43.7
5604,50.23589,0,0.095,34.237,43.7
5605,51.23589,0,0.095,33.216,43.7
5606,52.23589,0.062188,0.095,31.797,43.7
5607,53.23589,0.15426,0.095,30.091,43.7
5608,54.23589,0.16016,0.095,28.145,43.7
5609,55.23589,0.1036,0.095,25.855,43.7
5610,56.23589,0.084862,0.095,24.483,43.7
5611,57.23589,0,0.095,23.69,43.7
5612,58.23589,0,0.095,23.218,43.7
5613,59.23589,0.062188,0.095,22.967,43.7
5614,60.23589,0.15426,0.095,22.65,43.7
5615,61.23589,0.16016,0.095,22.098,43.7
5616,62.23589,0.1036,0.095,21.824,43.7
5617,63.23589,0.084862,0.095,21.691,43.7
5618,64.23589,0.052101,0.095,21.521,43.7
5619,65.23589,0.014673,0.095,21.353,43.7
5620,66.23589,0,0.095,22.105,43.7
5621,67.23589,0,0.095,25.774,43.7
5622,68.23589,0,0.095,29.076,43.7
5623,69.23589,0,0.095,32.006,43.7
5624,70.23589,0,0.095,33.991,43.7
5625,71.23589,0,0.095,35.058,43.7
5626,72.23589,0,0.095,35.536,43.7
5627,73.23589,0,0.095,35.515,43.7
5628,74.23589,0,0.095,35.047,43.7
5629,75.23589,0,0.095,34.307,43.7
5630,76.23589,0,0.095,33.203,43.7
5631,77.23589,0,0.095,31.76,43.7
5632,78.23589,0,0.095,29.986,43.7
5633,79.23589,0,0.095,27.786,43.7
5634,80.23589,0,0.095,26.595,43.7
5635,81.23589,0,0.095,25.703,43.7
5636,82.23589,0.062188,0.095,25.083,43.7
5637,83.23589,0.15426,0.095,24.693,43.7
5638,84.23589,0.16016,0.095,24.343,43.7
5639,85.23589,0.1036,0.095,23.951,43.7
5640,86.23589,0.084862,0.095,23.283,43.7
5641,87.23589,0,0.095,22.971,43.7
5642,88.23589,0,0.095,23.131,43.7
5643,89.23589,0.062188,0.095,23.185,43.7
5644,90.23589,0.15426,0.095,23.487,43.7
5645,91.23589,0.16016,0.095,26.385,43.7
5646,92.23589,0.1036,0.095,29.396,43.7
5647,93.23589,0.084862,0.095,32.18,43.7
5648,94.23589,0.052101,0.095,34.15,43.7
5649,95.23589,0.014673,0.095,35.138,43.7
5650,96.23589,0,0.095,35.563,43.7
5651,97.23589,0,0.095,35.499,43.7
5652,98.23589,0,0.095,34.866,43.7
5653,99.23589,0,0.095,33.714,43.7
5654,100.23589,0,0.095,32.153,43.7
5655,101.23589,0,0.095,30.3,43.7
5656,102.23589,0,0.095,28.31,43.7
5657,103.23589,0,0.095,26.368,43.7
5658,104.23589,0,0.095,25.304,43.7
5659,105.23589,0,0.095,24.749,43.7
5660,106.23589,0,0.095,24.347,43.7
5661,107.23589,0,0.095,23.988,43.7
5662,108.23589,0,0.095,23.551,43.7
5663,109.23589,0,0.095,23.229,43.7
5664,110.23589,0,0.095,22.935,43.7
5665,111.23589,0,0.095,22.687,43.7
5666,112.23589,0.062188,0.095,22.541,43.7
5667,113.23589,0.15426,0.095,22.447,43.7
5668,114.23589,0.16016,0.095,22.988,43.7
5669,115.23589,0.1036,0.095,25.695,43.7
5670,116.23589,0.084862,0.095,28.32,43.7
5671,117.23589,0,0.095,30.819,43.7
5672,118.23589,0,0.095,32.434,43.7
5673,119.23589,0.062188,0.095,33.405,43.7
5674,120.23589,0.15426,0.095,33.819,43.7
5675,121.23589,0.16016,0.095,33.788,43.7
5676,122.23589,0.1036,0.095,33.337,43.7
5677,123.23589,0.084862,0.095,32.545,43.7
5678,124.23589,0.052101,0.095,31.377,43.7
5679,125.23589,0.014673,0.095,29.834,43.7
5680,126.23589,0,0.095,27.957,43.7
5681,127.23589,0,0.095,25.8,43.7
5682,128.23589,0,0.095,24.589,43.7
5683,129.23589,0,0.095,23.751,43.7
5684,130.23589,0,0.095,23.14,43.7
5685,131.23589,0,0.095,22.772,43.7
5686,132.23589,0,0.095,22.455,43.7
5687,133.23589,0,0.095,22.177,43.7
5688,134.23589,0,0.095,21.919,43.7
5689,135.23589,0,0.095,21.736,43.7
5690,136.23589,0,0.095,21.542,43.7
5691,137.23589,0,0.095,21.421,43.7
5692,138.23589,0,0.095,21.905,43.7
5693,139.23589,0,0.095,24.898,43.7
5694,140.23589,0,0.095,27.943,43.7
5695,141.23589,0,0.095,31.162,43.7
5696,142.23589,0.062188,0.095,33.051,43.7
5697,143.23589,0.15426,0.095,34.04,43.7
5698,144.23589,0.16016,0.095,34.508,43.7
5699,145.23589,0.1036,0.095,34.461,43.7
5700,146.23589,0.084862,0.095,33.967,43.7
5701,147.23589,0,0.095,33.066,43.7
5702,148.23589,0,0.095,31.799,43.7
5703,149.23589,0.062188,0.095,30.234,43.7
5704,150.23589,0.15426,0.095,28.342,43.7
5705,151.23589,0.16016,0.095,26.108,43.7
5706,152.23589,0.1036,0.095,24.802,43.7
